Pseudomys-delicatulus,31.3771
Pseudomys-desertor,36.5412
Pseudomys-fieldi,30.0139
Pseudomys-fumeus,48.8676
Pseudomys-gouldii,38.1476
Pseudomys-gracilicaudatus,32.1396
Pseudomys-hermannsburgensis,30.9276
Pseudomys-higginsi,32.9451
Pseudomys-johnsoni,38.786
Pseudomys-nanus,34.5245
Pseudomys-novaehollandiae,68.5493
Pseudomys-occidentalis,34.8046
Pseudomys-oralis,48.0226
Pseudomys-patrius,30.3829
Pseudomys-pilligaensis,22.4461
