Model Choice  3 
Selected Model Output for  2  components
lnL:	 16677.75 
mixing proportions:	 0.00360824 0.9963918 
parameter estimates
 1 0.0001450646 -6.796191 0.85035 
Matrix of posterior probabilities
8.664837e-08	0.9999999
0.04090488	0.9590951
0.0784378	0.9215622
0.0008695388	0.9991305
1.609417e-05	0.9999839
2.606601e-05	0.9999739
1.206343e-06	0.9999988
1.32898e-06	0.9999987
6.992906e-08	0.9999999
3.452246e-11	1
2.741718e-08	1
0.0006433187	0.9993567
0.005113761	0.9948862
2.982091e-28	1
1.188282e-06	0.9999988
2.512638e-13	1
0.01517721	0.9848228
0.001275814	0.9987242
2.350274e-05	0.9999765
5.443674e-05	0.9999456
1.859297e-05	0.9999814
0.004670442	0.9953296
3.942627e-06	0.9999961
2.121277e-12	1
1.284232e-05	0.9999872
0.0005190898	0.9994809
3.922031e-05	0.9999608
1.120925e-10	1
5.079748e-07	0.9999995
0.00126177	0.9987382
6.410194e-06	0.9999936
0.0003069282	0.9996931
2.593318e-11	1
0.002928271	0.9970717
2.27028e-13	1
0.001916621	0.9980834
0.001774362	0.9982256
4.368343e-06	0.9999956
3.011672e-07	0.9999997
4.683884e-06	0.9999953
0.0007019081	0.9992981
1.042451e-07	0.9999999
7.083267e-05	0.9999292
3.156665e-09	1
0.0008727908	0.9991272
0.003357663	0.9966423
7.118161e-05	0.9999288
0.0002036919	0.9997963
0.0002872133	0.9997128
1.748897e-26	1
5.624836e-07	0.9999994
0.0002908411	0.9997092
0.0002233913	0.9997766
2.922613e-10	1
0.001020297	0.9989797
0.0002275963	0.9997724
8.811107e-05	0.9999119
0.0004152077	0.9995848
4.765523e-06	0.9999952
1.39843e-07	0.9999999
2.327672e-10	1
4.649518e-05	0.9999535
0.004055075	0.9959449
2.998832e-05	0.99997
1.021728e-07	0.9999999
0.00233188	0.9976681
6.356822e-05	0.9999364
0.002858331	0.9971417
0.002252125	0.9977479
1.59383e-16	1
0.006496693	0.9935033
4.673368e-05	0.9999533
0.002080823	0.9979192
1.127518e-10	1
8.410547e-10	1
0.001548736	0.9984513
2.044262e-12	1
1.214997e-17	1
2.627281e-06	0.9999974
0.02171362	0.9782864
0.0001350273	0.999865
1.631933e-13	1
0.0002635695	0.9997364
0.0002709585	0.999729
0.0015447	0.9984553
0.003536797	0.9964632
0.0006942918	0.9993057
0.003078355	0.9969216
4.046616e-05	0.9999595
0.001031292	0.9989687
0.003026819	0.9969732
1.541576e-06	0.9999985
1.102408e-05	0.999989
2.831648e-07	0.9999997
3.964444e-11	1
4.44395e-07	0.9999996
1.809981e-19	1
0.0145771	0.9854229
0.001454056	0.9985459
2.059291e-07	0.9999998
8.923952e-06	0.9999911
7.816916e-11	1
1.036515e-05	0.9999896
3.175158e-06	0.9999968
0.0004349475	0.9995651
1.932661e-06	0.9999981
1.188335e-05	0.9999881
0.00486537	0.9951346
3.932511e-05	0.9999607
0.001720946	0.9982791
0.0003891816	0.9996108
3.512291e-14	1
0.0004687287	0.9995313
0.04029064	0.9597094
4.600793e-09	1
0.002307684	0.9976923
9.404113e-05	0.999906
0.0008145195	0.9991855
0.009266211	0.9907338
3.367758e-06	0.9999966
0.0001577705	0.9998422
0.002084292	0.9979157
5.688613e-15	1
6.869636e-06	0.9999931
1.168414e-29	1
0.0001821864	0.9998178
6.818023e-06	0.9999932
0.003531883	0.9964681
2.432437e-08	1
0.007711568	0.9922884
0.003650785	0.9963492
2.409324e-27	1
0.0127139	0.9872861
0.0001008475	0.9998992
1.610409e-08	1
1.107225e-07	0.9999999
0.00016405	0.9998359
9.985982e-11	1
5.866253e-05	0.9999413
6.091698e-08	0.9999999
1.676326e-14	1
6.336876e-07	0.9999994
0.0002984445	0.9997016
1.495061e-12	1
0.000475314	0.9995247
0.003674245	0.9963258
8.133778e-20	1
0.0001504915	0.9998495
3.335582e-06	0.9999967
2.232325e-05	0.9999777
0.000141879	0.9998581
2.126971e-16	1
0.003931789	0.9960682
5.397806e-06	0.9999946
7.754672e-05	0.9999225
0.0002181872	0.9997818
0.0008242172	0.9991758
0.0002579834	0.999742
0.0009519604	0.999048
0.001587809	0.9984122
6.331408e-08	0.9999999
0.001061042	0.998939
2.302689e-20	1
0.0001790797	0.9998209
0.0005793143	0.9994207
0.009473782	0.9905262
0.0001017491	0.9998983
4.082892e-05	0.9999592
1.418588e-05	0.9999858
1.414745e-15	1
0.001826218	0.9981738
0.0006892103	0.9993108
0.0004274219	0.9995726
0.00193426	0.9980657
3.793354e-05	0.9999621
0.003195322	0.9968047
0.0002391843	0.9997608
0.0006876637	0.9993123
2.181409e-09	1
1.387968e-10	1
5.652438e-05	0.9999435
1.304982e-07	0.9999999
6.0649e-08	0.9999999
0.001992356	0.9980076
3.236299e-06	0.9999968
9.81213e-12	1
0.0001607542	0.9998392
0.001699217	0.9983008
0.001099584	0.9989004
5.987979e-07	0.9999994
5.079748e-07	0.9999995
1.167586e-05	0.9999883
0.000675637	0.9993244
3.331493e-08	1
0.0001111552	0.9998888
7.884153e-05	0.9999212
0.0006861845	0.9993138
2.084812e-07	0.9999998
0.001021588	0.9989784
3.769486e-21	1
1.919939e-06	0.9999981
1.527596e-07	0.9999998
1.216052e-10	1
0.0002469624	0.999753
3.200439e-11	1
1.689115e-10	1
0.000324592	0.9996754
1.118306e-08	1
8.003916e-11	1
2.953243e-10	1
0.0003107699	0.9996892
2.61717e-09	1
0.01058631	0.9894137
2.881881e-09	1
0.004203588	0.9957964
3.088925e-05	0.9999691
2.928716e-10	1
0.01240398	0.987596
0.0162152	0.9837848
6.338076e-07	0.9999994
0.002519831	0.9974802
1.493943e-06	0.9999985
2.307551e-13	1
5.618677e-11	1
2.652792e-07	0.9999997
3.299833e-10	1
0.008508238	0.9914918
9.225204e-05	0.9999077
2.973341e-21	1
9.588143e-17	1
5.394612e-13	1
0.003942706	0.9960573
0.0005344379	0.9994656
0.02172811	0.9782719
3.284984e-09	1
0.003191954	0.996808
0.0008919521	0.999108
5.099801e-06	0.9999949
8.660546e-07	0.9999991
0.006148548	0.9938515
9.542638e-11	1
0.003476516	0.9965235
0.002545338	0.9974547
4.365405e-07	0.9999996
0.00159169	0.9984083
5.252057e-06	0.9999947
9.532505e-05	0.9999047
2.134222e-05	0.9999787
8.092756e-12	1
0.0001765272	0.9998235
0.001040528	0.9989595
0.0001870666	0.9998129
7.789309e-08	0.9999999
1.136496e-06	0.9999989
5.196852e-06	0.9999948
0.001240996	0.998759
1.247287e-05	0.9999875
0.0009561733	0.9990438
1.522636e-06	0.9999985
2.760271e-11	1
6.513651e-13	1
9.856737e-07	0.999999
0.0002702125	0.9997298
8.997498e-05	0.99991
5.061408e-11	1
1.641919e-05	0.9999836
4.48722e-05	0.9999551
3.992228e-06	0.999996
1.841124e-39	1
3.022829e-05	0.9999698
5.868988e-05	0.9999413
0.0001455863	0.9998544
0.0003966439	0.9996034
1.136496e-06	0.9999989
1.313638e-05	0.9999869
0.0004422585	0.9995577
3.564637e-05	0.9999644
0.0001843688	0.9998156
