Model Choice  3 
Selected Model Output for  2  components
lnL:	 32147.19 
mixing proportions:	 0.001634351 0.9983656 
parameter estimates
 1 7.54336e-05 -6.979703 0.8781897 
Matrix of posterior probabilities
0.0004038399	0.9995962
5.066722e-05	0.9999493
3.09042e-10	1
0.01030113	0.9896989
0.01286369	0.9871363
4.891429e-06	0.9999951
4.214476e-07	0.9999996
0.004038593	0.9959614
2.593855e-09	1
2.170257e-07	0.9999998
4.724442e-13	1
3.425346e-17	1
5.844083e-05	0.9999416
4.016773e-25	1
2.934403e-13	1
5.119374e-05	0.9999488
5.58194e-09	1
1.285396e-56	1
4.681027e-08	1
2.57108e-05	0.9999743
4.252252e-09	1
0.000182835	0.9998172
7.551531e-12	1
4.977768e-32	1
0.0006808669	0.9993191
6.662459e-09	1
0.000561589	0.9994384
7.336414e-05	0.9999266
1.879503e-08	1
1.190412e-10	1
4.832297e-05	0.9999517
0.0007320711	0.9992679
2.286897e-08	1
0.0002115521	0.9997884
7.982119e-08	0.9999999
5.316183e-24	1
5.505306e-09	1
0.0005570324	0.999443
4.894807e-10	1
2.23511e-22	1
7.951666e-07	0.9999992
2.842806e-05	0.9999716
2.262292e-06	0.9999977
5.547812e-06	0.9999945
2.522029e-06	0.9999975
1.618808e-05	0.9999838
0.0003737524	0.9996262
7.496482e-07	0.9999993
1.184174e-21	1
1.070911e-07	0.9999999
2.814154e-14	1
0.0007214684	0.9992785
2.808466e-11	1
5.354438e-05	0.9999465
2.808662e-09	1
0.0001624918	0.9998375
9.193593e-41	1
4.477127e-11	1
3.140129e-08	1
1.947898e-13	1
4.445479e-05	0.9999555
0.0002505949	0.9997494
0.01182912	0.9881709
0.0005454831	0.9994545
1.4693e-13	1
1.425044e-08	1
9.836154e-05	0.9999016
9.843811e-06	0.9999902
1.898465e-07	0.9999998
7.622121e-08	0.9999999
3.691736e-08	1
0.02278881	0.9772112
2.424249e-09	1
2.889035e-14	1
4.836885e-09	1
2.769249e-06	0.9999972
1.331258e-15	1
0.0001081611	0.9998918
9.080515e-11	1
0.0002646362	0.9997354
1.547273e-08	1
6.50615e-07	0.9999993
0.0004704597	0.9995295
1.649318e-07	0.9999998
2.193639e-84	1
6.030405e-11	1
3.91204e-05	0.9999609
1.996718e-06	0.999998
9.717546e-05	0.9999028
4.315143e-07	0.9999996
7.981299e-10	1
2.65096e-06	0.9999973
9.338937e-06	0.9999907
4.056329e-23	1
2.80151e-08	1
6.12811e-06	0.9999939
4.760786e-07	0.9999995
0.0005637978	0.9994362
7.507412e-27	1
7.67721e-08	0.9999999
1.431226e-10	1
8.248513e-06	0.9999918
0.0001509216	0.9998491
7.370379e-08	0.9999999
5.724118e-25	1
1.20615e-07	0.9999999
1.230125e-08	1
1.896606e-11	1
0.0005022169	0.9994978
0.0001921022	0.9998079
2.420439e-12	1
1	0
0.0001087615	0.9998912
0.000451345	0.9995487
2.209503e-05	0.9999779
6.587629e-14	1
1.585424e-07	0.9999998
8.395365e-10	1
9.874151e-19	1
1.36498e-17	1
0.0004907283	0.9995093
1.768459e-09	1
6.907418e-05	0.9999309
1.273565e-23	1
3.810041e-08	1
2.936665e-07	0.9999997
2.51205e-16	1
4.436275e-05	0.9999556
1.229763e-09	1
5.438731e-05	0.9999456
4.276916e-06	0.9999957
2.773449e-05	0.9999723
6.608182e-15	1
4.386491e-13	1
1.651809e-11	1
1.92297e-33	1
2.926065e-09	1
8.567083e-07	0.9999991
4.582339e-10	1
0.0047176	0.9952824
0.005317303	0.9946827
2.829984e-06	0.9999972
2.214137e-16	1
2.96534e-06	0.999997
6.183509e-31	1
8.758034e-06	0.9999912
4.493426e-05	0.9999551
0.0001522698	0.9998477
4.623697e-06	0.9999954
6.805796e-08	0.9999999
7.56137e-05	0.9999244
1.190276e-06	0.9999988
1.023518e-13	1
0.01051624	0.9894838
1.863699e-13	1
3.151752e-05	0.9999685
1.684325e-05	0.9999832
1.85982e-05	0.9999814
8.102153e-09	1
0.0001505497	0.9998495
1.230625e-11	1
3.125719e-07	0.9999997
1.79468e-18	1
0.0002697366	0.9997303
2.253455e-08	1
3.389099e-08	1
4.93164e-06	0.9999951
2.425237e-06	0.9999976
2.423563e-20	1
0.0002215548	0.9997784
0.001755329	0.9982447
3.708963e-14	1
3.750914e-34	1
3.386475e-05	0.9999661
0.0002083573	0.9997916
0.00260493	0.9973951
1.160681e-10	1
4.471115e-05	0.9999553
4.393477e-05	0.9999561
9.505871e-08	0.9999999
2.54067e-07	0.9999997
1.171727e-09	1
3.161854e-09	1
1.576355e-10	1
4.65618e-11	1
1.836597e-06	0.9999982
2.705668e-10	1
2.080578e-08	1
0.0003076876	0.9996923
7.17397e-07	0.9999993
4.775326e-08	1
1.207523e-08	1
1.086841e-10	1
8.029445e-05	0.9999197
3.435032e-05	0.9999656
2.105705e-17	1
7.061291e-06	0.9999929
1.103088e-30	1
1.36727e-09	1
3.66354e-24	1
0.02868253	0.9713175
7.60079e-05	0.999924
0.002909911	0.9970901
2.287646e-17	1
6.152645e-05	0.9999385
2.863327e-12	1
1.665495e-15	1
5.70629e-09	1
6.005405e-05	0.9999399
2.841537e-06	0.9999972
0.0004347218	0.9995653
7.92687e-05	0.9999207
3.404952e-06	0.9999966
3.784009e-23	1
1.23304e-06	0.9999988
7.378304e-08	0.9999999
1.847285e-07	0.9999998
1.420738e-07	0.9999999
0.0004097754	0.9995902
1.923826e-75	1
1.488266e-07	0.9999999
2.082031e-06	0.9999979
0.001536104	0.9984639
3.197204e-08	1
9.712145e-06	0.9999903
6.498289e-06	0.9999935
5.207266e-13	1
2.798614e-05	0.999972
5.129452e-12	1
0.0004648314	0.9995352
1.099935e-58	1
4.012188e-07	0.9999996
7.969814e-07	0.9999992
0.0007980455	0.999202
0.001136597	0.9988634
8.65463e-18	1
1.237414e-08	1
4.583429e-09	1
1.854621e-22	1
5.526477e-06	0.9999945
6.569277e-19	1
8.496543e-09	1
4.241366e-10	1
1.54647e-07	0.9999998
2.898369e-16	1
3.02903e-05	0.9999697
3.869536e-08	1
6.099059e-22	1
6.802784e-06	0.9999932
3.138456e-09	1
0.002326468	0.9976735
0.0002343297	0.9997657
0.000344257	0.9996557
0.0002602604	0.9997397
9.434044e-40	1
5.520705e-05	0.9999448
1.931912e-08	1
1.139859e-05	0.9999886
0.001269379	0.9987306
2.580014e-06	0.9999974
1.265782e-42	1
7.017156e-07	0.9999993
4.686821e-10	1
3.647579e-07	0.9999996
4.193237e-28	1
2.620812e-12	1
9.486802e-07	0.9999991
2.416445e-05	0.9999758
1.159841e-16	1
0.0001155835	0.9998844
3.149188e-11	1
1.37853e-12	1
1.178358e-10	1
2.338073e-07	0.9999998
1.027332e-05	0.9999897
3.435571e-07	0.9999997
1.630375e-05	0.9999837
8.462752e-05	0.9999154
0.0001445835	0.9998554
1.520984e-26	1
2.456498e-07	0.9999998
3.335721e-07	0.9999997
4.336998e-06	0.9999957
0.001700507	0.9982995
0.0002963798	0.9997036
1.811944e-07	0.9999998
0.001660295	0.9983397
5.328838e-08	0.9999999
1.248115e-08	1
1.586476e-05	0.9999841
1.195751e-20	1
2.411989e-09	1
0.0002349059	0.9997651
0.0001500731	0.9998499
2.097271e-06	0.9999979
8.884116e-06	0.9999911
6.915393e-05	0.9999308
3.007445e-05	0.9999699
8.466546e-06	0.9999915
1.833568e-07	0.9999998
0.0003232035	0.9996768
6.035037e-08	0.9999999
0.0001305507	0.9998694
4.87593e-11	1
8.488737e-09	1
1.767248e-07	0.9999998
2.752326e-05	0.9999725
0.000310701	0.9996893
3.25246e-05	0.9999675
0.0002984939	0.9997015
4.098353e-08	1
2.395127e-06	0.9999976
2.197616e-08	1
0.0006731032	0.9993269
1.062586e-07	0.9999999
4.027981e-29	1
3.949618e-15	1
1.392202e-11	1
0.0001025772	0.9998974
1.821335e-12	1
8.150316e-06	0.9999918
3.915516e-07	0.9999996
6.571167e-13	1
1.488892e-06	0.9999985
3.982179e-06	0.999996
5.428559e-14	1
2.106972e-07	0.9999998
1.997227e-19	1
5.877717e-15	1
3.182435e-07	0.9999997
5.025539e-06	0.999995
7.277276e-05	0.9999272
6.895086e-09	1
9.026601e-12	1
1.82355e-24	1
1.537852e-08	1
0.004375674	0.9956243
4.677495e-05	0.9999532
1.808393e-06	0.9999982
9.308332e-13	1
6.713459e-08	0.9999999
5.459963e-09	1
7.117007e-12	1
1.478577e-11	1
0.0004665563	0.9995334
1.511233e-07	0.9999998
2.334493e-05	0.9999767
2.896167e-07	0.9999997
6.114419e-06	0.9999939
1.599069e-05	0.999984
0.0005567534	0.9994432
6.923355e-14	1
9.139746e-05	0.9999086
1.413477e-05	0.9999859
0.0006399887	0.99936
6.677256e-10	1
9.904086e-06	0.9999901
3.891815e-32	1
3.293141e-13	1
0.001335978	0.998664
1.706052e-21	1
1.227685e-10	1
0.0006220266	0.999378
1.220203e-14	1
2.002182e-06	0.999998
0.09154459	0.9084554
6.25504e-08	0.9999999
5.057589e-21	1
0.002508708	0.9974913
0.000479914	0.9995201
2.850784e-07	0.9999997
8.734966e-14	1
7.570027e-11	1
5.024784e-06	0.999995
5.025555e-07	0.9999995
2.86516e-14	1
7.267277e-07	0.9999993
7.279333e-06	0.9999927
3.551796e-06	0.9999964
5.009778e-20	1
3.485012e-07	0.9999997
4.295319e-05	0.999957
6.237748e-05	0.9999376
0.0002019283	0.9997981
1.490318e-06	0.9999985
3.340683e-20	1
6.812119e-05	0.9999319
0.001956819	0.9980432
1.085883e-14	1
1.109551e-09	1
0.0001071655	0.9998928
3.587245e-06	0.9999964
1.077858e-26	1
1.009353e-06	0.999999
3.227419e-07	0.9999997
4.156335e-12	1
5.215188e-06	0.9999948
4.294007e-15	1
0.00187315	0.9981268
2.067234e-05	0.9999793
0.001093964	0.998906
0.001641029	0.998359
0.003791643	0.9962084
0.0006635746	0.9993364
2.154475e-12	1
0.0001596401	0.9998404
2.553761e-08	1
1.473484e-05	0.9999853
7.235331e-05	0.9999276
0.03133138	0.9686686
0.0001939471	0.9998061
7.670694e-11	1
4.851568e-06	0.9999951
2.65602e-25	1
3.350061e-13	1
4.29907e-12	1
0.001808729	0.9981913
2.557399e-06	0.9999974
0.004713898	0.9952861
1	0
1.291043e-37	1
0.01266718	0.9873328
2.895091e-22	1
9.518956e-11	1
2.098852e-11	1
4.904108e-06	0.9999951
5.677175e-07	0.9999994
1.632021e-05	0.9999837
8.534105e-08	0.9999999
0.0002834776	0.9997165
5.357363e-34	1
6.029053e-05	0.9999397
2.123899e-14	1
3.065014e-63	1
0.005911626	0.9940884
2.003498e-10	1
0.001113217	0.9988868
3.835744e-27	1
6.801547e-30	1
9.243189e-17	1
7.525818e-06	0.9999925
0.0003267451	0.9996733
8.722715e-44	1
1.173546e-13	1
2.941717e-06	0.9999971
8.076167e-07	0.9999992
0.0001081955	0.9998918
4.051507e-12	1
5.101907e-12	1
1.874069e-12	1
9.943495e-07	0.999999
5.09389e-09	1
0.001562762	0.9984372
9.087505e-05	0.9999091
6.062885e-06	0.9999939
0.0002485432	0.9997515
3.598133e-12	1
3.367816e-05	0.9999663
0.0001019341	0.9998981
6.397861e-05	0.999936
0.00188397	0.998116
0.0003974433	0.9996026
0.00108537	0.9989146
3.2663e-07	0.9999997
2.78906e-05	0.9999721
1.413935e-08	1
0.0004058537	0.9995941
3.57123e-07	0.9999996
3.832562e-08	1
0.01819156	0.9818084
7.982724e-06	0.999992
1.310495e-25	1
2.826814e-06	0.9999972
1.371484e-12	1
0.0004888066	0.9995112
4.007865e-05	0.9999599
1.085687e-07	0.9999999
2.256695e-11	1
4.195643e-19	1
1.07969e-28	1
2.506271e-09	1
5.184056e-06	0.9999948
6.065996e-10	1
0.0001260929	0.9998739
9.243209e-37	1
5.101907e-12	1
0.002768013	0.997232
2.141497e-06	0.9999979
3.35681e-08	1
5.654347e-05	0.9999435
4.258351e-15	1
1.099514e-08	1
1.275314e-17	1
6.225208e-06	0.9999938
1.615163e-06	0.9999984
6.435926e-35	1
0.001185055	0.9988149
9.071439e-13	1
4.179949e-09	1
5.445435e-07	0.9999995
0.003985993	0.996014
1.307669e-06	0.9999987
1.728286e-15	1
2.623365e-09	1
1.952646e-12	1
9.208923e-64	1
9.202306e-82	1
1.280422e-09	1
4.747438e-09	1
6.870177e-08	0.9999999
8.841923e-05	0.9999116
9.187423e-07	0.9999991
8.523506e-07	0.9999991
3.614619e-05	0.9999639
5.362847e-06	0.9999946
2.721636e-09	1
5.528345e-09	1
4.713262e-09	1
3.730193e-05	0.9999627
4.892308e-30	1
0.0008038532	0.9991961
6.174434e-08	0.9999999
8.341007e-08	0.9999999
1.554499e-07	0.9999998
5.178203e-31	1
4.662906e-07	0.9999995
3.706997e-07	0.9999996
2.17939e-06	0.9999978
6.774794e-08	0.9999999
7.425765e-10	1
1.624471e-07	0.9999998
1.988488e-06	0.999998
0.0001268757	0.9998731
4.716035e-16	1
4.127945e-09	1
0.001392619	0.9986074
6.097234e-05	0.999939
4.342972e-10	1
1.795397e-05	0.999982
1.516662e-08	1
2.074713e-06	0.9999979
5.091423e-15	1
7.24035e-09	1
1.35567e-05	0.9999864
5.652749e-05	0.9999435
1.199432e-12	1
0.002621956	0.997378
2.331839e-07	0.9999998
0.004503177	0.9954968
3.403911e-27	1
6.277545e-06	0.9999937
7.784116e-12	1
7.746123e-07	0.9999992
8.785661e-06	0.9999912
5.004329e-09	1
1.340939e-08	1
6.632493e-24	1
1.634694e-08	1
1.665495e-15	1
1.694326e-06	0.9999983
1.299461e-42	1
0.0003737172	0.9996263
1.314689e-27	1
1.410842e-08	1
5.364766e-14	1
3.556499e-05	0.9999644
0.0006033415	0.9993967
2.303788e-26	1
0.005988647	0.9940114
1.860548e-15	1
7.799188e-05	0.999922
7.220346e-05	0.9999278
1.423378e-07	0.9999999
8.893781e-09	1
1.41679e-23	1
2.458115e-18	1
0.0002890477	0.999711
7.479379e-11	1
4.109712e-10	1
2.517799e-05	0.9999748
0.0004014247	0.9995986
8.970214e-15	1
1.173775e-10	1
5.685683e-13	1
2.048086e-05	0.9999795
0.003043684	0.9969563
7.967887e-16	1
0.000240214	0.9997598
2.911476e-23	1
7.552737e-21	1
9.546701e-12	1
1.586888e-07	0.9999998
9.507999e-05	0.9999049
4.996243e-07	0.9999995
5.621064e-05	0.9999438
3.365206e-14	1
4.516386e-10	1
4.110097e-06	0.9999959
4.463993e-07	0.9999996
3.391224e-39	1
2.951837e-12	1
3.466891e-11	1
1.49033e-09	1
1.089308e-10	1
0.000456748	0.9995433
4.556044e-08	1
8.127723e-14	1
3.620078e-07	0.9999996
6.502611e-08	0.9999999
4.614461e-08	1
5.008796e-11	1
