"node"	"delta"	"z.score"	"p.value"
274	0.0229007633587786	-0.87635412049262	0.190418775877954
275	0.115384615384615	-0.0762771244888622	0.469599312413561
276	0.122340425531915	-0.0161024716654794	0.493576320833734
277	0.161048689138577	0.318762378668477	0.374953354323787
278	0.131478450627387	0.0629505036122982	0.474902959246346
279	0.114155251141553	-0.0869123438167662	0.465370593851772
280	0.0540540540540541	-0.606847274820312	0.27197613566757
281	0.110942249240122	-0.114707995199594	0.454338288255457
282	0.12987012987013	0.0490369347903903	0.480444930812966
283	0.000921658986175115	-1.06649516042652	0.143099932623125
284	0.0377358490566038	-0.748015923709268	0.227225276386347
285	0.109311740890688	-0.128813508687605	0.448752608100146
286	0.0277492291880781	-0.834410084956026	0.202024968098461
287	0.0588235294117647	-0.565586585163429	0.285837424612636
288	0.027027027027027	-0.840657849542645	0.200269820172393
289	0.341772151898734	1.8821994763377	0.0299044683721857
290	0.248201438848921	1.07272005510955	0.141698369674342
291	0.0591073582629674	-0.563131184250997	0.286672779084166
292	0.00343938091143594	-1.04471437004408	0.148077500640842
293	0.0204678362573099	-0.897401351595141	0.184752395798096
294	0.104477611940299	-0.170633516009988	0.432255971214261
295	0.0886075949367089	-0.3079248944791	0.379069741252
296	0.142374313476975	0.157210517945743	0.437539469627852
297	0.0920881971465629	-0.277814235165666	0.390577481550938
298	0.0433839479392625	-0.699154269613077	0.24222781301684
299	0.256115107913669	1.14118113706062	0.126897276140789
300	0.333333333333333	1.8091953306438	0.0352103314007217
301	0.0246913580246914	-0.860863701679143	0.194656557727155
302	0.105137395459976	-0.164925734544646	0.434501218263698
303	0.0923076923076923	-0.275915384444086	0.391306528670191
304	0.0992412746585736	-0.215933024093351	0.414519977393305
305	0.171471927162367	0.408933719762452	0.341294151236611
306	0.00958466453674121	-0.991551575082298	0.160708160764072
307	0.275862068965517	1.31201192462505	0.0947580555619711
308	0.105612019443217	-0.1608197666116	0.43611767818653
309	0.147814018043026	0.204269354629338	0.419071508259514
310	0.115438108484006	-0.0758143561533147	0.469783397219688
311	0.198821796759941	0.645537202742468	0.259289558756773
312	0.357894736842105	2.02167581784761	0.0216049268433205
313	0.0574712643678161	-0.577285018246223	0.281873466311085
314	0.532062391681109	3.5283986784577	0.000209040982510575
315	0.0769230769230769	-0.409007557747568	0.341267057399814
316	0.465612648221344	2.95354252824397	0.00157074659668177
317	0.112462006079027	-0.101560592061712	0.459552730315266
318	0.227383863080685	0.892627388985754	0.186028373375381
319	0.262345679012346	1.19508175320952	0.116027545166191
320	0.0865800865800866	-0.325464851561399	0.372414640090527
321	0.0831099195710456	-0.355485236043755	0.361113051769596
322	0.066079295154185	-0.50281701910685	0.307546463418259
323	0.096085409252669	-0.243234388152483	0.403911914368562
324	0.236488812392427	0.971394225947413	0.165676001375801
325	0.203478260869565	0.685820233079338	0.246413237877101
326	0.0571151984511133	-0.580365341381286	0.280834136165375
327	0.160756501182033	0.31623466320876	0.375912199640517
328	0.12707182320442	0.024828808269308	0.49009575623091
329	0.0526315789473684	-0.61915309454254	0.267907754334455
330	0.197452229299363	0.633689086604554	0.263141874281199
331	0.0903721204961607	-0.292659999277896	0.384891023862878
332	0.0504201680672269	-0.638283990749365	0.261644415689435
333	0.0562180579216354	-0.588126496265031	0.278223694793055
334	0.253968253968254	1.12260872233219	0.130801854655521
335	0.0574162679425837	-0.5777607918405	0.281712814845818
336	0.0669456066945607	-0.495322565538529	0.310186222360782
337	0.097323600973236	-0.232522802393802	0.408065989369481
338	0.27803738317757	1.33083054887155	0.0916223868236376
339	0.0777777777777778	-0.401613548119596	0.343984228774785
340	0.218512898330804	0.815884750424844	0.207283027387669
341	0.221757322175732	0.843952232766386	0.199348049293568
342	0.0869565217391304	-0.322208314288775	0.373647443104187
343	0.0963172804532578	-0.241228472421648	0.404689022289533
344	0.307692307692308	1.58737504180467	0.0562138642484311
345	0.0980392156862745	-0.226332025762396	0.410471595807862
346	0.133671742808799	0.0819246551146847	0.467353314195281
347	0.0556792873051225	-0.592787396162176	0.27666172187229
348	0.0236518448438978	-0.869856521125756	0.1921894093539
349	0.105820105820106	-0.159019613182826	0.436826710683258
350	0.0661322645290581	-0.502358781507525	0.307707583830393
351	0.0669745958429561	-0.495071780668988	0.310274726278837
352	0.0613266583229036	-0.543932038818682	0.293244120344423
353	0.0432748538011696	-0.700098042048751	0.241933039258251
354	0.0555555555555556	-0.593857798446849	0.276303613589197
355	0.0720311486048021	-0.451327586896631	0.325876732499157
356	0.137404580152672	0.114217398369175	0.454532730130145
357	0.0999306037473976	-0.209969644167412	0.416845682672418
358	0.0271281571562208	-0.839782973678389	0.200515040792173
359	0.135308246597278	0.0960820350935096	0.461727709603199
360	0.054735013032146	-0.600956304649201	0.273934544966194
361	0.0743061772605192	-0.43164633386902	0.332999238747084
362	0.0967741935483871	-0.237275721226946	0.406221447999961
363	0.0469448584202683	-0.668348864147423	0.251955464380837
364	0.0392156862745098	-0.735213864863946	0.231104628168878
365	0.0203727785002167	-0.898223695421399	0.184533151552431
366	0.105769230769231	-0.159459732803539	0.436653340451215
367	0.0137438152831226	-0.955570798306673	0.169644560338125
368	0.0336817653890825	-0.783087766103464	0.216787787391079
369	0.0251572327044025	-0.856833423894505	0.195768475408022
370	0.134583744652846	0.0898143751009555	0.464217362340361
371	0.0122249388753056	-0.968710584842896	0.166344804937316
372	0.0145228215767635	-0.948831621665219	0.171353128137757
373	0.0900473933649289	-0.295469210853602	0.383817734572358
374	0.205640423031727	0.704525079057125	0.240552918774618
375	0.255455712451861	1.13547671268052	0.12808781684597
