"node"	"delta"	"z.score"	"p.value"
248	0.276102088167053	1.31164132241299	0.0948205918007099
249	0.0239520958083832	-0.867442672690323	0.192849754706799
250	0.0488294314381271	-0.652452367100793	0.2570546957508
251	0.126344086021505	0.0174304340389901	0.493046614994156
252	0.0277777777777778	-0.834381072045876	0.202033139940806
253	0.0255863539445629	-0.853319389500408	0.196741105224785
254	0.0413559322033898	-0.717038458964194	0.236675183304833
255	0.0689655172413793	-0.47843601323361	0.316169953227726
256	0.196013289036545	0.619512725700244	0.267789320578713
257	0.15695067264574	0.281933012182016	0.388997437903995
258	0.181818181818182	0.496838397380968	0.309651507779958
259	0.0201834862385321	-0.900011052806609	0.184057184372579
260	0.0505310588992597	-0.637746877199735	0.261819232588768
261	0.407725321888412	2.44913127156187	0.00716006235953391
262	0.0575139146567718	-0.57740093358509	0.281834321843554
263	0.093210586881473	-0.268909759757693	0.39399956316257
264	0.511338697878566	3.34455961239482	0.000412066583057371
265	0.0789707187222715	-0.391970912795361	0.347539852900564
266	0.16751269035533	0.373210126774298	0.354496029865339
267	0.159137159137159	0.300828661055104	0.381772575898051
268	0.137466307277628	0.11354883603656	0.454797723922576
269	0.41615356754799	2.52196829627001	0.00583501127952387
270	0.0150375939849624	-0.944481930419524	0.17246171568348
271	0.0207792207792208	-0.894862706019835	0.185430242451273
272	0.0112676056338028	-0.977062225984444	0.164269173538756
273	0.00374531835205993	-1.0420699448778	0.148689625872051
274	0.0229007633587786	-0.876528303401775	0.190371448316678
275	0.115384615384615	-0.0772814746795368	0.469199813945914
276	0.122340425531915	-0.0171692596317685	0.493150792916863
277	0.161048689138577	0.31734813184027	0.375489729681743
278	0.131478450627387	0.0618016895486333	0.475360378998212
279	0.114155251141553	-0.0879056588056266	0.464975829471092
280	0.0540540540540541	-0.607301100522023	0.271825554066944
281	0.110942249240122	-0.115672469163826	0.453956063090629
282	0.12987012987013	0.0479025575742573	0.480896950541566
283	0.000921658986175115	-1.06647205123627	0.143105153149374
284	0.0377358490566038	-0.74832327151689	0.227132595466747
285	0.109311740890688	-0.129763346640746	0.448376831403347
286	0.0277492291880781	-0.834627789383899	0.201963655285277
287	0.0588235294117647	-0.566083223337862	0.28566860367171
288	0.027027027027027	-0.840869071232271	0.200210643458877
289	0.341772151898734	1.87916299273518	0.0301111205136502
290	0.248201438848921	1.07052349483181	0.142191869639364
291	0.0591073582629674	-0.563630370172097	0.286502856809717
292	0.00343938091143594	-1.04471386080312	0.148077618356138
293	0.0204678362573099	-0.897553695702887	0.184711767275669
294	0.104477611940299	-0.171539961137232	0.431899605819833
295	0.0886075949367089	-0.308688884803858	0.378779099911295
296	0.142374313476975	0.155963898820507	0.438030738752443
297	0.0920881971465629	-0.278609468588665	0.390272272727111
298	0.0433839479392625	-0.699512316724334	0.242115959233775
299	0.256115107913669	1.13891354093186	0.127369608618094
300	0.333333333333333	1.80623459681721	0.0354408514939629
301	0.0246913580246914	-0.861053957589947	0.194604162972825
302	0.105137395459976	-0.165838102118663	0.434142180062028
303	0.0923076923076923	-0.276712588132133	0.391000402619527
304	0.0992412746585736	-0.216792466032567	0.414185041788307
305	0.171471927162367	0.407425910317796	0.341847600002938
306	0.00958466453674121	-0.99160622804847	0.160694824984764
307	0.275862068965517	1.30956707289312	0.0951711667798372
308	0.105612019443217	-0.161736394575871	0.435756721559868
309	0.147814018043026	0.202973906820469	0.41957771351396
310	0.115438108484006	-0.0768191865166889	0.469383693603169
311	0.198821796759941	0.643783891338319	0.259857790475668
312	0.357894736842105	2.01849461230477	0.0217698873568339
313	0.0574712643678161	-0.577769518018429	0.281709868744689
314	0.532062391681109	3.5236540833568	0.000212819767575728
315	0.0769230769230769	-0.409666663767198	0.341025243742673
316	0.465612648221344	2.94939440919459	0.00159198676675973
317	0.112462006079027	-0.102538707892885	0.459164545147761
318	0.227383863080685	0.89061769452194	0.186567151603303
319	0.262345679012346	1.19275822930356	0.116482036718643
320	0.0865800865800866	-0.326210642264668	0.372132495032277
321	0.0831099195710456	-0.35619987731878	0.36084544190543
322	0.066079295154185	-0.503378787562838	0.307348991286023
323	0.096085409252669	-0.244065501944164	0.403590045085219
324	0.236488812392427	0.969302802285983	0.166197065767956
325	0.203478260869565	0.68402512363081	0.246979650671456
326	0.0571151984511133	-0.580846644981753	0.280671907304825
327	0.160756501182033	0.314823039161463	0.37644800892821
328	0.12707182320442	0.0237195496288684	0.490538156021716
329	0.0526315789473684	-0.619594151612036	0.26776250905501
330	0.197452229299363	0.631948068915154	0.263710405834908
331	0.0903721204961607	-0.293439828598919	0.384592992896794
332	0.0504201680672269	-0.638705197424241	0.261507365471012
333	0.0562180579216354	-0.588599746819499	0.278064901892496
334	0.253968253968254	1.12036039711251	0.131280107034885
335	0.0574162679425837	-0.578244797945629	0.281549428867721
336	0.0669456066945607	-0.495892110308767	0.309985266450346
337	0.097323600973236	-0.233365030625811	0.40773898254468
338	0.27803738317757	1.32836617076127	0.0920285847436803
339	0.0777777777777778	-0.402280326231916	0.343738865931859
340	0.218512898330804	0.813954684831687	0.207835455664338
341	0.221757322175732	0.841993044094287	0.199895923499654
342	0.0869565217391304	-0.322957484005199	0.373363720467101
343	0.0963172804532578	-0.24206166757002	0.404366189936986
344	0.307692307692308	1.58464447075877	0.0565235674748176
345	0.0980392156862745	-0.227180677601423	0.410141625974765
346	0.133671742808799	0.080756153296153	0.46781793936313
347	0.0556792873051225	-0.593255810523857	0.276504983586917
348	0.0236518448438978	-0.870037446004034	0.192139970358304
349	0.105820105820106	-0.159938109002924	0.436464914134863
350	0.0661322645290581	-0.502921025435079	0.307509899036692
351	0.0669745958429561	-0.495641585655923	0.310073653583923
352	0.0613266583229036	-0.544451145950429	0.29306552912646
353	0.0432748538011696	-0.700455109893011	0.241821565007827
354	0.0555555555555556	-0.594325102149232	0.276147346210225
355	0.0720311486048021	-0.451942781263098	0.325655101785367
356	0.137404580152672	0.113015389301948	0.455009177241733
357	0.0999306037473976	-0.210835273764725	0.41650790633936
358	0.0271281571562208	-0.839995103147294	0.200455566065622
359	0.135308246597278	0.0948988434467374	0.462197587585329
360	0.054735013032146	-0.601416242875979	0.273781391389968
361	0.0743061772605192	-0.432281949685427	0.332768252248349
362	0.0967741935483871	-0.23811301778647	0.405896719173872
363	0.0469448584202683	-0.668738875231947	0.25183103215822
364	0.0392156862745098	-0.735534496206081	0.231007019543099
365	0.0203727785002167	-0.898375186257595	0.184492780392786
366	0.105769230769231	-0.160377771951452	0.436291749189219
367	0.0137438152831226	-0.955662785259188	0.169621314956166
368	0.0336817653890825	-0.783358723043453	0.216708244049085
369	0.0251572327044025	-0.857027861658766	0.195714743418248
370	0.134583744652846	0.0886376868360872	0.464684928091863
371	0.0122249388753056	-0.968788937831527	0.166325253524914
372	0.0145228215767635	-0.948930601249668	0.171327954749976
373	0.0900473933649289	-0.296246125310745	0.383521062968985
374	0.205640423031727	0.70271056128763	0.241118072287667
375	0.255455712451861	1.13321503551519	0.128561980807584
