Niviventer-rapit,Niviventer,rapit,20208788,196.71515029665838,3975370441
Phloeomys-cumingii,Phloeomys,cumingii,23104105,204.42502033404975,4723056930
Aethomys-nyikae,Aethomys,nyikae,28283618,193.28792138883514,5466881346
Hybomys-planifrons,Hybomys,planifrons,27280132,204.52103669034042,5579359037
Pogonomys-macrourus,Pogonomys,macrourus,28226493,202.5208211196265,5716450717
Musseromys-anacuao,Musseromys,anacuao,22121152,200.79939982330035,4441914045
Limnomys-sibuanus,Limnomys,sibuanus,23835875,186.7537033993849,4451437183
Pithecheir-melanurus,Pithecheir,melanurus,20524870,199.01893830121432,4084836045
Thamnomys-sp.,Thamnomys,sp.,27909425,204.14779557770117,5697646773
Mammelomys-lanosus,Mammelomys,lanosus,20637760,201.47856299638104,4158064012
Xenuromys-barbatus,Xenuromys,barbatus,27521132,209.26754157033915,5759278170
Hydromys-sp-nov,Hydromys,sp nov,26111282,182.37931313791424,4762155123
Xeromys-myoides,Xeromys,myoides,19862889,202.10162658151756,4014321165
Pseudohydromys-ellermani,Pseudohydromys,ellermani,24952800,199.2929026725552,4972913351
Leptomys-elegans,Leptomys,elegans,22320907,196.02754575184935,4375511442
Pelomys-isseli,Pelomys,isseli,25597881,202.1949736519083,5175760448
Mus-pos_ctrl_F,Mus,pos_ctrl_F,3233301,167.57766651883,541828534
Mus-pos_ctrl_E,Mus,pos_ctrl_E,2375022,172.8513073574117,410525312
Niviventer-bukit,Niviventer,bukit,24312343,203.03564134065476,4936269311
Genus-sp-nov,Genus,sp nov,23879179,200.154019343046,4779513055
Saxatilomys-paulinae,Saxatilomys,paulinae,22541538,203.3710886971736,4584295497
Crunomys-sp.,Crunomys,sp.,23007072,188.42465094961048,4335098192
Microhydromys-richardsoni,Microhydromys,richardsoni,25141014,194.88141725144516,4899513906
Uromys-caudimaculatus,Uromys,caudimaculatus,24537777,203.20706591482983,4986248449
Mirzamys-louiseae,Mirzamys,louiseae,27269373,202.33453537850065,5517532881
Papagomys-armandvillei,Papagomys,armandvillei,24842928,205.12537627922256,5095913518
Chiromyscus-chiropus,Chiromyscus,chiropus,22238978,201.9208161748204,4490509156
Pogonomelomys-bruijni,Pogonomelomys,bruijni,20830865,199.48194459612915,4155379463
Paraleptomys-sp,Paraleptomys,sp,26265088,201.4052407010161,5289923551
Oenomys-hypoxanthus,Oenomys,hypoxanthus,24151562,205.43824839119068,4961653566
Bandicota-indica,Bandicota,indica,18585649,201.74420824294543,3749544823
Rattus-xanthurus,Rattus,xanthurus,25781731,194.9100723089708,5025117884
Lenomys-meyeri,Lenomys,meyeri,27004977,179.68658822553556,4852430026
Thamnomys-kempi,Thamnomys,kempi,21220287,206.81443197335076,4388658500
Parahydromys-asper,Parahydromys,asper,21831004,203.48864160431035,4442358093
Rattus-argentiventer,Rattus,argentiventer,19801018,204.60636270574076,4051412634
Uromys-sp-nov,Uromys,sp nov,23081645,206.61248811717783,4768954657
Otomys-tropicalis,Otomys,tropicalis,21855616,193.2794221127014,4224239864
Niviventer-cremoriventer,Niviventer,cremoriventer,29564656,198.12371214815104,5857456027
Otomys-denti,Otomys,denti,25038181,188.19866109192353,4712148941
Praomys-jacksoni,Praomys,jacksoni,23991526,195.35457730406583,4686851881
Mus-pos_ctrl_C,Mus,pos_ctrl_C,2599746,179.60813272070914,466935345
Mus-pos_ctrl_B,Mus,pos_ctrl_B,2389208,184.8207677275347,441575072
Mus-pos_ctrl_D1,Mus,pos_ctrl_D1,1699097,178.16718125403156,302723145
Margaretamys-christinae,Margaretamys,christinae,24575961,204.64105571837962,5029247944
Dasymys-incomtus,Dasymys,incomtus,24330863,196.83498754338524,4789162163
Taeromys-callitrichus,Taeromys,callitrichus,27026136,188.73007405951475,5100638232
Hybomys-lunaris,Hybomys,lunaris,24662519,201.51528379056123,4969870888
Sundamys-annandalei,Sundamys,annandalei,24620284,200.76842677577133,4942973477
Nesokia-indica,Nesokia,indica,21782864,190.98676944301823,4160232713
Macruromys-major,Macruromys,major,27759499,188.7053051119596,5238352274
Mus-musculoides,Mus,musculoides,41487470,190.3031210709481,7895186653
Pelomys-minor,Pelomys,minor,29540870,198.923294574697,5876364599
Tarsomys-apoensis,Tarsomys,apoensis,22992870,198.6541570279848,4567626625
Batomys-russatus,Batomys,russatus,21197918,197.23162222523825,4180896402
Halmaheramys-bokimekot,Halmaheramys,bokimekot,22373061,197.3963222345893,4416356208
Chiruromys-vates,Chiruromys,vates,27276392,203.1806387263235,5542031701
Chrotomys-whiteheadi,Chrotomys,whiteheadi,21066268,197.47527386456784,4160063883
