"node"	"delta"	"z.score"	"p.value"
252	0.208938547486034	0.731615345063159	0.232201689755361
253	0.0603448275862069	-0.55569930207199	0.289208216890179
254	0.0405405405405405	-0.727270138357279	0.233530243675771
255	0.0689655172413793	-0.481015526277217	0.315252731936881
256	0.195364238410596	0.614016789018324	0.26960211645793
257	0.158836689038031	0.297567013328243	0.383016827088725
258	0.0536044362292052	-0.614093455789529	0.269576786241617
259	0.142091152815013	0.152495108078442	0.439398224251672
260	0.416606498194946	2.53070883884166	0.00569161487327277
261	0.0229007633587786	-0.880089137394323	0.189405511615
262	0.0377358490566038	-0.75156807255262	0.226155424789052
263	0.106128550074738	-0.159060355287495	0.436810661199589
264	0.0886075949367089	-0.310849961175204	0.377957343150528
265	0.142375737152485	0.154960552689558	0.438426207988062
266	0.0933852140077821	-0.269459927916927	0.393787887504038
267	0.0449864498644986	-0.688753812119371	0.245489103007449
268	0.257532281205165	1.15259831269998	0.124537648055484
269	0.0306748466257669	-0.812739781954612	0.208183633719247
270	0.116991643454039	-0.0649499229637205	0.474106935848956
271	0.198237885462555	0.638912107226775	0.261440055648285
272	0.531951640759931	3.52998048773703	0.000207795157849876
273	0.464877663772691	2.9488972960955	0.00159454968995379
274	0.114803625377644	-0.0839054193322025	0.466565815376758
275	0.225490196078431	0.875007540114145	0.190784901533536
276	0.265745007680492	1.22374777373864	0.110523695757502
277	0.0843547224224946	-0.347693948146102	0.364035021057836
278	0.0843116328708645	-0.348067246634015	0.363894840773141
279	0.0586510263929619	-0.570373240424629	0.284212287609864
280	0.0972716488730724	-0.23579050682297	0.406797617474246
281	0.23551594103531	0.961863756784219	0.16805902321231
282	0.05	-0.645319833025717	0.25935997135135
283	0.357894736842105	2.02207018036022	0.0215845510652971
284	0.061503416856492	-0.545662074801166	0.292649122996095
285	0.105671641791045	-0.1630186970424	0.435251856740319
286	0.00847457627118644	-1.00506778354901	0.157432105859219
287	0.283276450511945	1.37562823784949	0.0844683798350469
288	0.107190119100132	-0.149863645249844	0.440436097310282
289	0.146020761245675	0.186538555498066	0.426011223252019
290	0.0923076923076923	-0.278794841048294	0.390201136899363
291	0.0984550136322327	-0.225538641613608	0.410780133984043
292	0.172970247100353	0.420010521183268	0.337238883861221
293	0.333333333333333	1.80928693142914	0.0352032191085582
294	0.105730427764326	-0.162509415462384	0.435452357182724
295	0.0276639344262295	-0.83882427178578	0.200783964128558
296	0.0566801619433198	-0.587447465871387	0.278451611576076
297	0.0181818181818182	-0.92097086005006	0.17853282047796
298	0.341772151898734	1.88239510013964	0.0298911953526667
299	0.0602409638554217	-0.556599106599638	0.288900682160479
300	0.0204081632653061	-0.901683324631447	0.183612556820002
301	0.00515021459227468	-1.03386778589449	0.150598988361534
302	0.249551166965889	1.0834553821131	0.139303172454879
303	0.106796116504854	-0.153277015022487	0.43908991291552
304	0.114025085518814	-0.0906501576988388	0.463885287941799
305	0.130229817324691	0.0497365869136834	0.480166150192718
306	0	-1.0784857326354	0.140408522731582
307	0.0554803788903924	-0.597841567980542	0.274972825775639
308	0.110606060606061	-0.120270257741255	0.452134531973069
309	0.124668435013263	0.00155656347362147	0.499379021269004
310	0.158582089552239	0.295361337022173	0.383858932530317
311	0.132752992383025	0.0715956547940059	0.471461849087438
312	0.0187265917602996	-0.91625131330593	0.179767548750686
313	0.0112464854732896	-0.981053852685705	0.163283092797989
314	0.00498753117206983	-1.03527716409578	0.150269745630273
315	0.0194552529182879	-0.909938689985717	0.181427422060411
316	0.095292766934558	-0.252934190325328	0.400159534121085
317	0.510204081632653	3.34157446746339	0.000416523334864317
318	0.0804597701149425	-0.381437158550854	0.35143944641364
319	0.166666666666667	0.365400599396873	0.357406196940121
320	0.159432048681542	0.302724803239691	0.381049796970432
321	0.190839694656489	0.574819227706897	0.282706780721144
322	0.0192837465564738	-0.911424504135797	0.181035873667915
323	0.0507385998715479	-0.638921107469505	0.261437127981466
324	0.407725321888412	2.45376838435342	0.00706840016380011
325	0.205384281372123	0.700823607489476	0.241706551693598
326	0.0615384615384615	-0.545358471577329	0.292753498227391
327	0.15839243498818	0.293718299225058	0.384486585008465
328	0.123620309050773	-0.00752368503530306	0.496998512251975
329	0.0526315789473684	-0.622521627783102	0.266799463465303
330	0.197452229299363	0.632105718052516	0.263658899521878
331	0.0902654867256637	-0.296487117410841	0.383429051886579
332	0.0656934306569343	-0.509362652856255	0.305249024699228
333	0.0932203389830508	-0.270888292685145	0.393238474790994
334	0.0926829268292683	-0.275544065066233	0.391449138233549
335	0.132713440405748	0.0712530034376359	0.471598198966324
336	0.106719367588933	-0.153941915286671	0.438827767186791
337	0.0661322645290581	-0.505560895476301	0.306582469569652
338	0.0567296996662959	-0.587018304824637	0.278595706529318
339	0.0263653483992467	-0.850074335477751	0.197641879636213
340	0.307692307692308	1.58715057265495	0.056239273113723
341	0.100606060606061	-0.206903437663191	0.41804263587167
342	0.275700934579439	1.30999913437126	0.0950980642136202
343	0.218738194182093	0.816512800602271	0.207103452682816
344	0.220735785953177	0.833818573333764	0.202191613704389
345	0.088455772113943	-0.312165250567297	0.377457469734771
346	0.0777777777777778	-0.404672111020339	0.342859272424438
347	0.0502092050209205	-0.643507423403919	0.259947449731914
348	0.0528109028960818	-0.620968087391783	0.267310310295387
349	0.0557324840764331	-0.595657500586391	0.275702027589305
350	0.244094488188976	1.03618243868746	0.150058518991923
351	0.0669745958429561	-0.49826351144922	0.309149161308206
352	0.0580886945658963	-0.575244899859629	0.282562840226864
353	0.0432242990654206	-0.704019884841982	0.24071019513841
354	0.027027027027027	-0.844342003116652	0.199239160512207
355	0.072632944228275	-0.449243440076588	0.326628026949152
356	0.101108033240997	-0.202554689103356	0.419741554305945
357	0.0280898876404494	-0.835134103641196	0.201821103419408
358	0.134185303514377	0.0840042215886667	0.466526537646285
359	0.14176245210728	0.149647469323085	0.440521377369375
360	0.0555555555555556	-0.597190288624642	0.27519017110788
361	0.0759606791778374	-0.420414214014792	0.337091443094285
362	0.111111111111111	-0.115894844613884	0.453867940783169
363	0.0457079152731327	-0.682503527864007	0.247460306391777
364	0.0392156862745098	-0.738747772157217	0.230030085650835
365	0.0207792207792208	-0.898468735395012	0.18446785300054
366	0.105769230769231	-0.162173252691842	0.435584711108013
367	0.013713658804169	-0.959679945578437	0.16860815972379
368	0.031322505800464	-0.807128904573649	0.209796110384699
369	0.0251572327044025	-0.860540625913546	0.194745549526421
370	0.135454247294195	0.0949974850674445	0.462158412256632
371	0.010989010989011	-0.983284436017886	0.162733734009171
372	0.0145228215767635	-0.952669911172006	0.17037867151729
373	0.0892857142857143	-0.30497519761811	0.380192521225389
374	0.208894090111176	0.731230196687671	0.232319279341695
375	0.257837492002559	1.15524245089245	0.123995577642822
